dish_id,split,total_calories,total_mass,total_fat,total_carb,total_protein
dish_1563811463,test,220.585373,376.0,2.699951,22.557051,23.124781
dish_1563811490,test,268.829376,390.0,6.521951,23.14505,25.826782
dish_1563811515,test,298.119385,491.0,6.723951,29.81105,27.34178
dish_1563811611,test,195.360001,132.0,14.52,2.112,13.2
dish_1563811639,test,217.139999,198.0,14.717999,7.392,13.662
dish_1563811662,test,245.733765,254.0,15.434496,12.357816,15.536933
dish_1563811686,test,319.428375,331.0,17.312544,25.879768,16.288153
dish_1563812508,test,112.839996,217.0,0.434,1.519,21.700001
dish_1563812535,test,298.893005,266.0,14.202999,3.038,35.959
dish_1563812570,test,369.08429,320.0,17.96558,11.348774,37.687
dish_1563812615,test,402.784088,386.0,18.810022,17.201342,39.896744
dish_1563813221,test,19.402905,38.0,0.486194,3.369661,1.272276
dish_1563813308,test,224.982895,76.0,16.446194,3.901661,15.332276
dish_1563813395,test,371.862915,193.0,24.723194,16.471661,21.557278
dish_1563813436,test,418.75946,242.0,25.918316,25.07654,22.035324
dish_1563813501,test,694.123352,414.0,46.640221,27.803967,40.463898
dish_1563813806,test,81.119995,156.0,0.312,1.092,15.6
dish_1563813833,test,256.865997,207.0,14.235001,3.234,25.443001
dish_1563820775,test,38.07,162.0,0.594,7.074,2.376
dish_1563820806,test,207.814453,273.0,4.19148,10.491399,31.381857
dish_1563820834,test,308.89444,311.0,7.87748,23.031401,35.561859
dish_1563822546,test,38.720001,88.0,1.848,3.784,2.816
dish_1563822597,test,59.400002,176.0,2.170667,7.626667,4.106667
dish_1563822636,test,237.019379,258.0,13.74615,10.662965,19.792339
dish_1563822663,test,303.099365,317.0,13.86415,24.232965,22.034336
dish_1563823292,test,450.546722,208.0,29.3622,7.701827,39.78804
dish_1563823359,test,641.700317,333.0,33.413414,11.550248,72.452301
dish_1563823390,test,670.170288,372.0,35.285416,12.291248,75.572304
dish_1563823423,test,700.530396,441.0,36.734417,15.258248,77.780296
dish_1563823814,test,25.585732,85.0,0.920258,4.275406,0.587577
dish_1563823894,test,368.341003,400.0,20.78381,18.219273,30.525043
dish_1563824065,test,15.51,66.0,0.242,2.882,0.968
dish_1563824092,test,36.279591,135.0,0.989033,6.352623,1.444974
dish_1563824130,test,111.319603,202.0,1.123033,21.762623,3.990974
dish_1563824155,test,455.727905,361.0,23.568178,27.650078,34.405872
dish_1563824250,test,17.200001,43.0,0.043,3.87,0.473
dish_1563824279,test,58.599998,79.0,3.895,6.138,0.761
dish_1563824304,test,75.800003,122.0,3.981,10.008,1.621
dish_1563824339,test,85.339996,175.0,4.087,12.075,2.098
dish_1563824377,test,454.046021,338.0,28.374001,12.238,38.936001
dish_1563824406,test,474.136047,387.0,28.472,17.138,39.376999
dish_1563826223,test,301.086548,139.0,19.621857,5.146894,26.589127
dish_1563826272,test,645.126465,261.0,34.261852,44.186893,41.229122
dish_1563826306,test,882.837463,312.0,48.949856,69.584892,44.391125
dish_1563827060,test,146.244995,55.0,5.17,18.425001,6.16
dish_1563827086,test,199.044998,175.0,7.69,23.585001,10.0
dish_1563827110,test,220.044998,217.0,7.731999,29.045002,10.210001
dish_1563827132,test,240.020004,302.0,8.043666,32.756668,11.456667
dish_1563827162,test,319.539948,354.0,9.728971,34.357613,25.044996
dish_1563827188,test,369.359955,377.0,12.975754,35.209259,29.444637
dish_1563827425,test,60.720001,138.0,2.898,5.934,4.416
dish_1563827454,test,86.570007,248.0,3.301333,10.737333,6.029334
dish_1563827482,test,894.521667,621.0,55.955669,24.548782,77.380013
dish_1563897047,test,66.040001,127.0,0.254,0.889,12.7
dish_1563897087,test,102.440002,231.0,0.67,8.169001,15.196
dish_1563897338,test,29.92,88.0,0.176,7.04,0.704
dish_1563897369,test,117.013657,179.0,2.395512,23.020489,1.591805
dish_1563897395,test,135.913651,233.0,2.611512,26.800489,2.887805
dish_1563897439,test,315.31366,578.0,3.301512,29.215488,37.387806
dish_1563897492,test,339.673645,662.0,3.469512,34.759487,38.647804
dish_1563897794,test,57.57,101.0,0.303,14.14,0.707
dish_1563897837,test,118.470001,304.0,0.709,29.568001,1.925
dish_1563897870,test,169.320007,249.0,3.486,29.879999,5.976
dish_1563897938,test,54.099998,10.0,4.2,0.14,3.7
dish_1563897981,test,243.540009,138.0,18.279999,2.188,16.5
dish_1563898019,test,343.977386,237.0,22.634478,10.499256,24.180925
dish_1563898084,test,419.493378,384.0,22.837477,30.001255,24.971926
dish_1563898107,test,440.69339,424.0,23.117477,34.801258,25.451927
dish_1563898688,test,32.549999,93.0,0.372,6.51,2.232
dish_1563898722,test,343.350006,303.0,23.472,9.870001,23.232
dish_1563898786,test,420.928467,344.0,31.47023,11.427504,23.636036
dish_1563898813,test,626.508484,382.0,47.430229,11.959503,37.696037
dish_1563898880,test,643.618408,441.0,47.548229,15.853503,38.581036
dish_1563900120,test,46.896584,49.0,1.195122,8.604878,0.478049
dish_1563900150,test,202.2966,154.0,12.745122,10.284879,10.978048
dish_1563900172,test,236.636597,255.0,12.947122,18.36488,11.786048
dish_1563900205,test,262.261963,301.0,14.248585,21.506342,12.863122
dish_1563908923,test,49.279999,112.0,2.352,4.816,3.584
dish_1563908957,test,73.872749,159.0,3.572825,8.02375,4.40885
dish_1563908996,test,269.916046,293.0,10.461833,15.449356,29.324974
dish_1563909469,test,72.402824,64.0,6.906353,2.248366,1.364915
dish_1563909507,test,117.925575,151.0,9.166178,8.186116,2.891765
dish_1563909550,test,310.31958,273.0,11.850177,44.664116,8.625765
dish_1563909580,test,544.311523,361.0,20.122177,74.144119,18.481764
dish_1563909951,test,180.602646,188.0,15.631252,9.266831,3.663664
dish_1563909982,test,370.793976,318.0,22.314623,16.470776,27.836025
dish_1563910106,test,101.457962,84.0,7.423245,8.096603,1.529208
dish_1563910137,test,131.283218,141.0,8.903819,11.986854,2.529557
dish_1563910171,test,571.183777,423.0,27.285721,24.938656,53.608376
dish_1563910276,test,375.94339,241.0,15.709352,11.068739,43.652462
dish_1563910530,test,333.825195,214.0,13.949387,9.828672,38.761936
dish_1563910639,test,697.289185,447.0,29.137266,20.529985,80.965355
dish_1563910676,test,757.957092,501.0,34.776337,22.810631,82.056633
dish_1563910708,test,786.212585,555.0,36.178989,26.49613,83.004326
dish_1563911156,test,140.448929,96.0,4.935409,5.319837,17.850359
dish_1563911185,test,159.809174,133.0,5.896484,7.845087,18.49971
dish_1563911215,test,218.158203,170.0,6.710484,18.908087,20.238708
dish_1563911255,test,293.192169,235.0,12.387642,24.054247,21.95612
dish_1563913588,test,180.811996,68.0,6.392,22.780001,7.616
dish_1563913627,test,230.333145,109.0,10.01525,26.731916,8.362399
dish_1563913675,test,282.693146,228.0,12.514251,31.848915,12.170398
dish_1563913709,test,337.888184,263.0,13.28425,42.313908,13.815399
dish_1563913741,test,353.062378,292.0,14.037527,44.293163,14.324348
dish_1563984140,test,245.439987,472.0,0.944,3.304,47.200001
dish_1563984167,test,291.679993,608.0,1.216,14.184,48.288002
dish_1563984199,test,322.679993,670.0,1.278,22.243999,48.598003
dish_1563984242,test,402.117035,753.0,3.30239,36.819611,49.407761
dish_1563984296,test,436.337067,871.0,3.53839,44.607613,51.177761
dish_1563984701,test,275.200012,172.0,17.200001,5.16,24.08
dish_1563984729,test,495.720032,321.0,33.59,7.544,38.98
dish_1563984771,test,582.809204,388.0,38.258389,17.855515,41.124001
dish_1563984835,test,603.979248,461.0,38.404388,22.673515,42.219002
dish_1563986093,test,239.029999,215.0,14.341,14.228001,13.409
dish_1563996251,test,39.5,158.0,0.474,7.9,2.844
dish_1563996279,test,98.490021,278.0,1.893741,19.73682,3.910173
dish_1563996308,test,718.51178,659.0,22.656111,28.793682,98.594513
dish_1563996441,test,80.239189,65.0,7.624641,2.617095,1.559902
dish_1565021054,test,263.749023,144.0,13.847,25.220001,11.447001
dish_1565021104,test,291.309021,197.0,13.953,25.591002,16.747002
dish_1565021141,test,467.054993,248.0,27.875999,27.733002,26.59
dish_1565021185,test,481.503418,296.0,28.395676,30.147346,26.921808
dish_1565021220,test,543.713135,361.0,29.981041,41.561977,27.555956
dish_1565021599,test,206.959991,398.0,0.796,2.786,39.799999
dish_1565021640,test,304.581451,500.0,3.283805,20.698196,40.79512
dish_1565021675,test,331.581451,575.0,3.358805,27.448196,41.17012
dish_1565021714,test,381.171448,662.0,3.619805,39.628197,41.779121
dish_1565021965,test,92.039993,177.0,0.354,1.239,17.700001
dish_1565022027,test,178.176575,267.0,2.549122,17.043879,18.578049
dish_1565022062,test,234.606583,366.0,2.846122,30.903877,19.271049
dish_1565023128,test,41.594833,32.0,2.229677,4.924903,1.024
dish_1565023157,test,379.034851,260.0,27.309677,8.572904,23.824001
dish_1565023182,test,638.714844,308.0,47.469677,9.244903,41.584
dish_1565024675,test,129.097992,34.0,9.554,1.054,9.894
dish_1565024707,test,299.297974,149.0,22.203999,2.894,21.394001
dish_1565024741,test,359.927979,192.0,25.127998,10.634001,22.297001
dish_1565030350,test,62.585663,62.0,5.91621,2.292192,0.844501
dish_1565030391,test,609.333923,313.0,37.047943,12.058959,52.597542
dish_1565031283,test,252.680466,116.0,14.387574,4.513725,23.91774
dish_1565031338,test,296.240448,215.0,16.466574,8.770726,27.085739
dish_1565031376,test,319.490448,308.0,16.745577,13.420726,28.759739
dish_1565032680,test,280.281769,208.0,21.615925,20.304913,4.109205
dish_1565032714,test,315.591034,330.0,23.180414,24.396652,5.192313
dish_1565032748,test,544.310486,435.0,36.203651,28.482351,26.841993
dish_1565033085,test,15.4,55.0,0.22,2.915,1.21
dish_1565033110,test,47.599998,147.0,0.588,9.355,3.418
dish_1565033139,test,193.649994,274.0,14.177,17.355999,4.434
dish_1565033189,test,578.099976,507.0,22.564999,17.355999,76.664001
dish_1565033220,test,908.60498,578.0,59.342999,19.202002,76.664001
dish_1565033265,test,1324.084961,625.0,106.343002,19.202002,76.664001
dish_1565034234,test,43.75,175.0,0.525,8.75,3.15
dish_1565034281,test,228.459991,306.0,9.433001,32.330002,5.901
dish_1565034330,test,614.015503,483.0,31.386456,39.217323,42.396172
dish_1565034605,test,52.491199,52.0,4.961983,1.922484,0.708292
dish_1565034635,test,124.089249,110.0,11.76551,4.257738,2.100204
dish_1565034661,test,219.813263,146.0,15.149511,16.317738,6.132204
dish_1565034681,test,323.553284,185.0,18.93251,29.18774,10.422204
dish_1565035715,test,15.6,39.0,0.039,3.51,0.429
dish_1565035746,test,43.099998,149.0,0.369,9.01,2.409
dish_1565035774,test,57.5,185.0,0.441,12.25,3.129
dish_1565035802,test,69.200005,250.0,0.571,14.785,3.714
dish_1565035830,test,340.127991,414.0,6.475,14.785001,54.717999
dish_1565035858,test,375.227997,531.0,6.709,23.677,55.419998
dish_1565036788,test,186.12999,70.0,6.58,23.450001,7.84
dish_1565036821,test,325.539917,134.0,14.517972,25.940332,21.035995
dish_1565036890,test,520.864685,260.0,23.834845,38.407925,35.657082
dish_1565036922,test,539.864685,336.0,24.062843,42.207928,37.025078
dish_1565036953,test,586.944702,443.0,26.309841,46.808929,40.449074
dish_1565107066,test,127.279999,86.0,9.46,1.376,8.6
dish_1565107092,test,313.440002,444.0,10.176,3.882,44.400002
dish_1565107119,test,426.374634,562.0,13.054049,24.603952,45.55122
dish_1565107143,test,454.274597,655.0,13.240049,31.671951,46.109219
dish_1565107171,test,501.884644,724.0,13.378048,44.091949,46.59222
dish_1565107211,test,523.634644,799.0,13.528048,49.041954,47.71722
dish_1565109606,test,89.964882,94.0,2.292683,16.507318,0.917073
dish_1565109637,test,172.644882,253.0,2.610683,17.620319,16.817074
dish_1565109659,test,226.744873,263.0,6.810682,17.760319,20.517075
dish_1565117429,test,390.872986,147.0,13.818,49.245003,16.464001
dish_1565117463,test,435.312988,248.0,15.939,53.588001,19.696001
dish_1565117892,test,132.599991,102.0,0.612,0.0,29.58
dish_1565117934,test,352.315979,235.0,5.4,0.0,70.943001
dish_1565117962,test,379.915985,304.0,5.538,6.21,72.322998
dish_1565117990,test,582.0,380.0,12.681999,31.670002,80.834999
dish_1565118029,test,595.140015,453.0,12.827999,34.517002,81.492004
dish_1565118067,test,623.429932,522.0,12.966,41.417,82.112991
dish_1565118096,test,656.429932,588.0,13.032,49.997002,82.443001
dish_1565118700,test,16.66,49.0,0.2205,3.1115,1.2495
dish_1565118729,test,435.493286,248.0,24.26512,9.017551,41.902988
dish_1565118782,test,557.521606,353.0,34.1091,17.046598,43.740959
dish_1565118999,test,200.386719,288.0,16.936852,10.10451,4.773446
dish_1565119418,test,324.39798,122.0,11.467999,40.870003,13.664001
dish_1565119439,test,465.412231,189.0,19.563423,42.858475,27.351355
dish_1565119464,test,504.065033,223.0,23.109737,44.41399,28.041883
dish_1565119493,test,529.144897,280.0,24.306738,46.864986,29.865883
dish_1565119642,test,26.52,78.0,0.351,4.953,1.989
dish_1565119669,test,55.965,229.0,1.0305,10.842,3.2725
dish_1565119698,test,222.235489,308.0,10.575852,13.186614,19.411322
dish_1565119739,test,396.804047,461.0,15.774881,41.558456,25.650156
dish_1565123783,test,93.064995,35.0,3.29,11.725,3.92
dish_1565123816,test,250.916733,110.0,12.352043,13.950899,19.241669
dish_1565123845,test,268.661774,201.0,12.761543,17.499899,20.015167
dish_1565123881,test,406.821747,515.0,19.355543,31.0019,30.063168
dish_1565194684,test,196.559998,378.0,0.756,2.646,37.799999
dish_1565194752,test,322.893646,510.0,3.975512,25.826488,39.087803
dish_1565194781,test,351.405518,568.0,4.66172,31.547619,39.603123
dish_1565194823,test,386.59552,619.0,4.763721,40.727619,39.960121
dish_1565194852,test,428.59549,759.0,5.04372,51.367619,40.800117
dish_1565194906,test,451.795471,839.0,5.20372,56.647617,42.000122
dish_1565195362,test,98.578537,103.0,2.512195,18.087807,1.004878
dish_1565195398,test,135.37854,126.0,4.812195,18.777807,4.224878
dish_1565195436,test,340.958527,164.0,20.772194,19.309807,18.284878
dish_1565195493,test,406.998535,291.0,21.026194,20.198807,30.984879
dish_1565196260,test,74.360001,143.0,0.286,1.001,14.3
dish_1565203015,test,663.939575,397.0,19.142382,8.94381,107.055565
dish_1565203094,test,898.019653,485.0,27.678381,37.98381,116.735558
dish_1565204855,test,53.613285,105.0,1.343432,9.310905,3.515498
dish_1565204891,test,302.886444,314.0,9.08052,40.929695,16.297201
dish_1565204931,test,391.326447,515.0,13.301519,49.572693,22.7292
dish_1565207631,test,64.405495,54.0,1.999056,8.169447,3.30245
dish_1565207662,test,145.937561,128.0,11.480614,12.175006,14.462402
dish_1565207694,test,173.791214,178.0,12.895247,15.58964,15.633135
dish_1565207727,test,314.77124,231.0,18.036247,33.079639,21.463133
dish_1565207815,test,40.848213,80.0,1.023567,7.094023,2.678475
dish_1565207865,test,112.960785,129.0,5.843282,13.839738,4.252189
dish_1565207896,test,298.380798,383.0,18.03528,18.665737,24.572189
dish_1565208562,test,40.48,92.0,1.932,3.956,2.944
dish_1565208611,test,73.669174,157.0,2.763648,9.719893,5.120261
dish_1565208637,test,250.187943,305.0,8.242543,32.110229,14.171419
dish_1565209922,test,201.565338,169.0,6.256306,25.567343,10.335444
dish_1565209963,test,244.455963,253.0,7.331051,33.016068,13.147844
dish_1565210009,test,263.816223,290.0,8.292127,35.541317,13.797193
dish_1565210037,test,291.816223,346.0,8.348126,42.821316,14.077192
dish_1565210073,test,364.416199,511.0,11.813126,49.916317,19.357193
dish_1565369938,test,167.709991,31.0,13.02,0.434,11.47
dish_1565369971,test,221.604736,134.0,15.695424,7.46375,13.27765
dish_1565370004,test,570.884766,370.0,41.655426,11.23975,36.877651
dish_1565378680,test,92.418648,81.0,2.752427,15.020389,3.302913
dish_1565378731,test,154.358154,207.0,4.243155,27.449049,4.422395
dish_1565378770,test,319.280365,287.0,11.794086,36.280937,19.016382
dish_1565379251,test,32.936092,67.0,0.792689,6.608891,0.59528
dish_1565379320,test,404.011017,247.0,17.782284,26.480633,33.431751
dish_1565379377,test,470.011047,397.0,20.932283,32.930637,38.23175
dish_1565379788,test,49.649929,101.0,1.194949,9.962658,0.897363
dish_1565379827,test,150.530945,235.0,4.162645,27.104969,2.631936
dish_1565379868,test,560.774963,434.0,22.945583,49.074287,38.934471
dish_1565382733,test,287.639984,102.0,12.24,32.639999,12.24
dish_1565382762,test,305.828583,139.0,12.677753,36.289688,12.568737
dish_1565382803,test,359.408569,177.0,15.261753,43.129684,13.366736
dish_1565382833,test,396.63858,228.0,17.709755,44.098686,17.446737
dish_1565382856,test,446.326233,294.0,19.171455,52.541916,18.301077
dish_1565382886,test,470.086212,348.0,20.305454,54.863914,20.029079
dish_1565382969,test,13.110001,57.0,0.228,2.052,1.653
dish_1565382995,test,23.210001,158.0,0.228,4.072,2.663
dish_1565383026,test,171.559998,287.0,14.031,12.198999,3.695
dish_1565383062,test,362.960022,403.0,18.207001,12.198999,39.654999
dish_1565383097,test,479.248993,430.0,25.929001,13.332999,50.022999
dish_1565383128,test,600.278931,456.0,39.396999,14.009,50.022999
dish_1565383159,test,706.358948,468.0,51.396999,14.009,50.022999
dish_1565627751,test,68.909271,72.0,1.756098,12.643903,0.702439
dish_1565627800,test,167.18927,261.0,2.134098,13.966903,19.602438
dish_1565637123,test,229.710007,114.0,13.566,19.722,6.726
dish_1565637162,test,581.508667,286.0,33.07954,26.089733,41.841675
dish_1565637504,test,28.0,56.0,0.056,7.28,0.28
dish_1565637548,test,93.436127,102.0,2.244349,16.65864,2.245049
dish_1565637578,test,197.301407,168.0,4.829733,18.116875,19.958797
dish_1565637608,test,422.28891,278.0,17.309324,22.189262,42.416496
dish_1565638287,test,357.934662,175.0,19.853895,6.4788,35.728153
dish_1565638323,test,467.824677,274.0,20.744896,29.2488,38.302158
dish_1565638365,test,612.350098,389.0,33.065617,36.632473,41.299091
dish_1565638478,test,47.615753,91.0,2.363725,6.21075,1.59705
dish_1565638515,test,198.970978,165.0,10.759086,8.950356,16.704958
dish_1565638550,test,277.656799,215.0,12.71771,10.055079,30.124464
dish_1565638599,test,368.698364,279.0,15.76237,23.103624,32.858444
dish_1565640195,test,21.6,54.0,0.108,4.86,1.08
dish_1565640227,test,334.619995,165.0,13.427999,40.380001,14.4
dish_1565640272,test,377.820007,405.0,13.907999,49.740002,16.559999
dish_1565640365,test,720.890137,623.0,22.447601,54.556591,75.069046
dish_1565640427,test,195.761993,42.0,12.096,20.916,2.604
dish_1565640528,test,38.546906,105.0,1.534471,5.717885,1.893478
dish_1565640549,test,45.482903,139.0,1.568471,7.043886,2.641478
dish_1565640576,test,307.28656,267.0,16.090178,11.782665,28.774073
dish_1565640601,test,411.151825,333.0,18.675562,13.240899,46.487823
dish_1565640772,test,241.169998,191.0,5.148,2.862,43.658001
dish_1565640812,test,297.929993,234.0,5.363,13.052999,47.485001
dish_1565640842,test,307.429993,329.0,5.363,14.953,48.435001
dish_1565640868,test,395.97998,406.0,13.601999,19.803999,49.051003
dish_1565640894,test,464.892029,422.0,18.178001,20.476002,55.195004
dish_1565640914,test,774.291992,457.0,53.178001,20.476,55.195
dish_1565641844,test,244.627991,92.0,8.648,30.820002,10.304
